SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.439318859651378,-0.715653610808353,-1.1558943592576494,-0.8052221867638993,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.439318859651378,1.607062093178246,1.207424641367126,2.2067971467963017,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
-0.439318859651378,1.4440644999160286,0.6643429033458319,1.452902353655692,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.439318859651378,-1.2861451872261143,-1.5079840487393448,-1.0030129945363906,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.439318859651378,0.09933435550273437,0.6743077058783327,0.2705743443012991,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.439318859651378,1.607062093178246,0.5132100649362364,1.5755629790291001,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,0.3845801437116149,-1.044620730978057,-0.3764373815128583,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.439318859651378,1.607062093178246,0.8569957523075141,1.800030605003547,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
2.2762510145673045,-0.7971524074394618,0.8470309497750135,-0.4837379608210545,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,-1.2861451872261143,-0.6327422263013568,-0.9914325306217031,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.439318859651378,-1.041648797332788,-1.5146272504276788,-0.937507562032247,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.439318859651378,1.4033151016004741,0.7772773320475079,1.5366464674675977,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
-0.439318859651378,0.1808331521338431,0.9284101704571035,0.48932864842030255,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.439318859651378,-0.7971524074394618,-1.4797504415639258,-0.8997776634714908,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.439318859651378,-0.26741022933725495,-1.5146272504276788,-0.780654902785492,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.439318859651378,1.158818711707148,0.8187973425995947,1.3214739766656607,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
-0.439318859651378,-0.715653610808353,-0.46167978282675964,-0.6990862461416204,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,1.4440644999160286,0.6743077058783327,1.431916882994351,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
-0.439318859651378,-0.7971524074394618,-0.10626849250089752,-0.6819682548901184,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2.2762510145673045,-1.1231475939638966,0.46338605227373236,-0.8453253113261476,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.2762510145673045,-0.6749042124927986,1.1210630194187858,-0.31392045582540834,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,-1.2453957889105598,-0.6360638271455238,-0.976028535926834,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.439318859651378,-1.163896992279451,1.0944902126654503,-0.8426444449170549,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2.2762510145673045,-1.041648797332788,1.2273542464321279,-0.7036129549963182,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,-1.2861451872261143,-1.3003839959789112,-1.000266205182812,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.439318859651378,-0.38965842428391806,-1.4814112419860093,-0.8012228614650889,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.439318859651378,-0.9601500007016792,0.9915205864962751,-0.6202204302216704,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
2.2762510145673045,1.1180693133915935,0.32720041766288765,0.9468778317820195,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
-0.439318859651378,1.5663126948626918,0.8071717396450101,1.7960972026492221,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
-0.439318859651378,-1.163896992279451,0.19599718431829402,-0.891647166984898,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.439318859651378,1.4033151016004741,-0.35871015665758454,0.5810494385150007,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
-0.439318859651378,0.01783555887162562,1.2854822612050492,0.5120720642679337,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True
2.2762510145673045,-1.0008993990172337,0.6311268949041625,-0.7420460316315904,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2.2762510145673045,1.5663126948626918,1.331984673023386,2.3056595892103044,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
-0.439318859651378,-1.163896992279451,1.2007814396787924,-0.8420291641018532,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
-0.439318859651378,-1.2046463905950056,-0.32715494863799877,-0.9416826818496865,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.439318859651378,1.607062093178246,0.8453701493529301,1.8739741744018845,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
-0.439318859651378,-0.30815962765280935,-1.4930368449405937,-0.8043212398559256,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
2.2762510145673045,-0.6749042124927986,0.675968506300416,-0.407267345217425,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
2.2762510145673045,1.607062093178246,1.2506054523412964,2.306626459062764,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False
2.2762510145673045,0.6698259319204956,1.036362197892529,1.0619792928543788,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,-0.9601500007016792,-0.46998378493717696,-0.8065626199684458,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.2762510145673045,1.2810669066538112,1.232336647698378,1.9277013741578828,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False
-0.439318859651378,-1.2861451872261143,-1.4996800466289273,-1.0029031229622476,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.439318859651378,0.9550717201293761,1.3436102759779707,1.5887915165559345,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
-0.439318859651378,0.6698259319204956,1.383469486107974,1.2624289927211343,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
2.2762510145673045,-1.2453957889105598,0.4500996488970644,-0.9459017502967834,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,1.5663126948626918,-1.3402432061089145,-0.2600394358656095,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
-0.439318859651378,1.5663126948626918,0.6792901071445833,1.638013981772064,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
-0.439318859651378,-0.06366323775948311,-1.3037055968230782,-0.6795510802589692,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.439318859651378,-1.0823981956483424,0.7623301282487567,-0.7820612589345243,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
-0.439318859651378,0.4253295420271693,-1.494697645362677,-0.6521491096676686,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.439318859651378,0.3030813470805062,-0.34708455370300045,-0.028847669553602105,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False
-0.439318859651378,-0.1859114327061462,-0.019906870552556882,-0.21960669658093185,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.439318859651378,-1.2453957889105598,-1.351868809063499,-0.9947286778459975,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.439318859651378,-0.7564030091239073,0.19931878516246077,-0.609936450881872,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.439318859651378,-1.2861451872261143,-0.5463806043530166,-0.9902898662506142,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.439318859651378,0.832823525182713,1.1725478325033731,1.274053405265479,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True
-0.439318859651378,1.3218163049693654,1.4665095072121475,2.0389353558204033,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,-0.14516203439059186,1.1808518346137906,0.23231706218465564,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False
-0.439318859651378,0.01783555887162562,-1.0280127267572226,-0.5220611658821839,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
-0.439318859651378,-0.8786512040705705,-1.1758239643226511,-0.8593668985016417,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,-1.2046463905950056,0.31723561513038695,-0.9089409527550291,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,1.4440644999160286,0.7141669160083359,1.5737610852131523,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,1.3218163049693654,-1.3369216052647475,-0.2578639786975753,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.439318859651378,-1.0008993990172337,0.016630738733279235,-0.759735355068637,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.439318859651378,0.4660789403427237,0.6576997016574979,0.6859108688772192,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.439318859651378,-1.2861451872261143,-1.4996800466289273,-1.0029031229622476,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2.2762510145673045,-1.1231475939638966,0.6593605020795813,-0.8289983954084762,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
-0.439318859651378,-0.1044126360750375,0.9765733826975241,0.23594282413137946,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.439318859651378,0.34383074539606057,1.532941524095486,0.9692037356479063,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
-0.439318859651378,-1.2861451872261143,-1.4930368449405937,-1.0028152257029328,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.439318859651378,0.7513247285516043,-0.1494493034750676,0.3706233997160478,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
-0.439318859651378,-0.7564030091239073,0.6693253046120825,-0.5109641368937261,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2.2762510145673045,1.1180693133915935,1.129367021529203,1.6331576581949367,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,-0.1859114327061462,1.351914278088388,0.2978224946887993,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,-0.7564030091239073,-0.17270050938423626,-0.6491166542213178,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
-0.439318859651378,-1.1231475939638966,0.32055721597455417,-0.8430180082691415,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,0.22158255044939748,-1.4930368449405937,-0.7135673196136871,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.439318859651378,0.09933435550273437,-1.4465344331222563,-0.7015913180320842,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.439318859651378,-1.2861451872261143,0.4816548569166504,-0.9766877653716929,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.439318859651378,1.0365705167604848,0.4916196594491511,0.9778616156903865,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.439318859651378,0.5883271352893868,-0.20259491698173865,0.22467000062429285,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
-0.439318859651378,-0.14516203439059186,1.1808518346137906,0.2535442503091115,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-0.439318859651378,0.34383074539606057,1.3103942675363012,0.817537014700708,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
-0.439318859651378,-1.163896992279451,-1.1940927689655694,-0.9546695019134065,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,1.607062093178246,1.7255943730571683,2.7654941013141983,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.439318859651378,-0.43040782259947247,-1.4797504415639258,-0.8043871628004116,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
-0.439318859651378,1.3218163049693654,-1.4814112419860093,-0.3899955337621225,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
-0.439318859651378,-0.30815962765280935,-0.8934878925684614,-0.5851494237551782,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
-0.439318859651378,1.3625657032849199,-0.3387805515925831,0.5115007320823893,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
-0.439318859651378,1.4848138982315828,-1.3535296094855822,-0.29007832423634566,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.439318859651378,0.9550717201293761,-1.3319392039984972,-0.42535220632138687,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
-0.439318859651378,0.22158255044939748,0.18603238178579282,0.17858986242865732,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
-0.439318859651378,-1.2046463905950056,0.8968549624375175,-0.894371982023648,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,1.5663126948626918,-1.3651552124401665,-0.28054147160072057,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.439318859651378,1.607062093178246,0.335504419773305,1.333625772765893,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
-0.439318859651378,1.0365705167604848,1.1742086329254566,1.485138673509291,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False
-0.439318859651378,0.01783555887162562,0.9566437776325223,0.3615480076918239,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
-0.439318859651378,1.4033151016004741,-0.4683229845150936,0.43061327919820547,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
-0.439318859651378,-1.2861451872261143,-1.3801024162389177,-1.0013209722945862,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2762510145673045,-1.1231475939638966,0.8138149413333441,-0.8016843220764901,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,-0.43040782259947247,1.1874950363021244,-0.09090313462965081,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,1.2403175083382567,1.0778822084446156,1.7364808865191514,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
-0.439318859651378,1.607062093178246,0.6161796911054113,1.66629492495651,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.439318859651378,1.5663126948626918,0.5646948780208239,1.625224930541802,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.439318859651378,-0.14516203439059186,-0.32051174694966483,-0.2922098327747227,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
-0.439318859651378,-0.30815962765280935,-0.5563454068855174,-0.4430195554436047,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2.2762510145673045,-0.2266608310217006,0.7739557312033407,0.07291538241777969,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
-0.439318859651378,1.5255632965471373,1.3054118662700507,2.1476203169628034,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.439318859651378,-1.1231475939638966,0.6776293067224999,-0.83534897239395,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-0.439318859651378,-0.7971524074394618,-0.8121086718863716,-0.7521761907675886,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.439318859651378,-0.06366323775948311,-0.176022110228403,-0.20934469155596208,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.439318859651378,1.0773199150760393,1.1642438303929559,1.6406069509218424,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True
-0.439318859651378,1.5255632965471373,0.4085796383449777,1.4047566298661653,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
-0.439318859651378,-1.2861451872261143,-0.6659582347430262,-0.9918720169182758,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.439318859651378,0.26233194876495186,1.0147717924054436,0.6113300443488517,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False
-0.439318859651378,1.607062093178246,1.3253414713350526,2.31069170730606,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.439318859651378,-0.8379018057550162,-1.512966450005595,-0.9034034254182146,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.439318859651378,1.2810669066538112,1.532941524095486,2.0442970886385887,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,-1.2861451872261143,-1.3369216052647475,-1.0007496401090419,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.439318859651378,-1.2046463905950056,-1.4863936432522598,-0.9846204930248281,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
-0.439318859651378,-0.8786512040705705,0.3404868210395556,-0.6210774284999869,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.2762510145673045,-1.163896992279451,0.3139140142862202,-0.882220185923416,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2762510145673045,1.607062093178246,-0.018246070130473507,1.028072925073804,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.439318859651378,1.5663126948626918,0.367059627792891,1.3776183510528082,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
-0.439318859651378,-0.06366323775948311,-1.5096448491614283,-0.7220274308227094,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.439318859651378,0.4253295420271693,-1.5212704521160125,-0.6704756882347453,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
2.2762510145673045,1.3218163049693654,1.307072666692134,1.879555650368356,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,0.6698259319204956,1.1077766160421179,1.1371094752534618,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,0.4253295420271693,-0.28729573850799545,0.03925073210031983,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
2.2762510145673045,-0.4711572209150268,0.22256999107162942,-0.35369396566522715,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
-0.439318859651378,-0.5119066192305812,-1.5312352546485133,-0.8588395149457546,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
-0.439318859651378,-0.9601500007016792,0.3238788168187209,-0.7010859087910258,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2762510145673045,0.09933435550273437,1.2090854417892098,0.5249490127575105,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.439318859651378,1.4440644999160286,0.19599718431829402,1.1468440967225448,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2.2762510145673045,1.4848138982315828,0.8287621451320953,1.688203316840653,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.439318859651378,-0.9194006023861249,1.0031461894508595,-0.6027288756180815,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
-0.439318859651378,1.0773199150760393,-1.5113056495835118,-0.474289005444744,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.439318859651378,-0.715653610808353,-0.47330538578134396,-0.7091724566479612,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
-0.439318859651378,-0.8786512040705705,0.8354053468204293,-0.5774364392503294,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
-0.439318859651378,-1.2046463905950056,0.448438848474981,-0.9052492678638193,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.439318859651378,-0.1044126360750375,0.13122596785703866,-0.11564621312668724,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
2.2762510145673045,-0.5934054158616899,-0.1959517152934047,-0.5672843057995027,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
-0.439318859651378,-1.2861451872261143,-1.5063232483172613,-1.002991020221562,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.439318859651378,0.5475777369738324,0.6576997016574979,0.7282333992371589,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
-0.439318859651378,-1.2046463905950056,-1.0031007204259705,-0.9615474624547674,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
-0.439318859651378,-0.022913839443928746,1.1476358261721211,0.3967728343621165,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
-0.439318859651378,0.5883271352893868,1.4067206920171422,1.238081451891013,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
-0.439318859651378,1.2403175083382567,1.3220198704908854,1.8877740441142634,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
2.2762510145673045,0.9550717201293761,1.313715868380468,1.5350423424851076,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
-0.439318859651378,-1.2861451872261143,0.9765733826975241,-0.9701394195527613,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
-0.439318859651378,1.5663126948626918,1.6956999654596656,2.6350106198617986,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
